participant,demographics1:1,demographics1:2,demographics1:3,demographics2:1,anger_1:1,anger_1:2,anger_1:3,anger_1:4,anger_1:5,anger_1:6,anger_1:7,anger_1:8,anger_1:9,anger_1:10,anger_1:11,anger_1:12,anger_1:13,anger_1:14,anger_2:1,anger_2:2,anger_2:3,anger_2:4,anger_2:5,anger_2:6,anger_2:7,anger_2:8,anger_2:9,anger_2:10,anger_2:11,anger_2:12,anger_2:13,anger_2:14,bitter_1:1,bitter_1:2,bitter_1:3,bitter_1:4,bitter_1:5,bitter_1:6,bitter_1:7,bitter_1:8,bitter_1:9,bitter_1:10,bitter_1:11,bitter_1:12,bitter_1:13,bitter_1:14,bitter_2:1,bitter_2:2,bitter_2:3,bitter_2:4,bitter_2:5,bitter_2:6,bitter_2:7,bitter_2:8,bitter_2:9,bitter_2:10,bitter_2:11,bitter_2:12,bitter_2:13,bitter_2:14,fear_1:1,fear_1:2,fear_1:3,fear_1:4,fear_1:5,fear_1:6,fear_1:7,fear_1:8,fear_1:9,fear_1:10,fear_1:11,fear_1:12,fear_1:13,fear_1:14,fear_2:1,fear_2:2,fear_2:3,fear_2:4,fear_2:5,fear_2:6,fear_2:7,fear_2:8,fear_2:9,fear_2:10,fear_2:11,fear_2:12,fear_2:13,fear_2:14,joy_1:1,joy_1:2,joy_1:3,joy_1:4,joy_1:5,joy_1:6,joy_1:7,joy_1:8,joy_1:9,joy_1:10,joy_1:11,joy_1:12,joy_1:13,joy_1:14,joy_2:1,joy_2:2,joy_2:3,joy_2:4,joy_2:5,joy_2:6,joy_2:7,joy_2:8,joy_2:9,joy_2:10,joy_2:11,joy_2:12,joy_2:13,joy_2:14,peace_1:1,peace_1:2,peace_1:3,peace_1:4,peace_1:5,peace_1:6,peace_1:7,peace_1:8,peace_1:9,peace_1:10,peace_1:11,peace_1:12,peace_1:13,peace_1:14,peace_2:1,peace_2:2,peace_2:3,peace_2:4,peace_2:5,peace_2:6,peace_2:7,peace_2:8,peace_2:9,peace_2:10,peace_2:11,peace_2:12,peace_2:13,peace_2:14,power_1:1,power_1:2,power_1:3,power_1:4,power_1:5,power_1:6,power_1:7,power_1:8,power_1:9,power_1:10,power_1:11,power_1:12,power_1:13,power_1:14,power_2:1,power_2:2,power_2:3,power_2:4,power_2:5,power_2:6,power_2:7,power_2:8,power_2:9,power_2:10,power_2:11,power_2:12,power_2:13,power_2:14,sad_1:1,sad_1:2,sad_1:3,sad_1:4,sad_1:5,sad_1:6,sad_1:7,sad_1:8,sad_1:9,sad_1:10,sad_1:11,sad_1:12,sad_1:13,sad_1:14,sad_2:1,sad_2:2,sad_2:3,sad_2:4,sad_2:5,sad_2:6,sad_2:7,sad_2:8,sad_2:9,sad_2:10,sad_2:11,sad_2:12,sad_2:13,sad_2:14,surprise_1:1,surprise_1:2,surprise_1:3,surprise_1:4,surprise_1:5,surprise_1:6,surprise_1:7,surprise_1:8,surprise_1:9,surprise_1:10,surprise_1:11,surprise_1:12,surprise_1:13,surprise_1:14,surprise_2:1,surprise_2:2,surprise_2:3,surprise_2:4,surprise_2:5,surprise_2:6,surprise_2:7,surprise_2:8,surprise_2:9,surprise_2:10,surprise_2:11,surprise_2:12,surprise_2:13,surprise_2:14,tender_1:1,tender_1:2,tender_1:3,tender_1:4,tender_1:5,tender_1:6,tender_1:7,tender_1:8,tender_1:9,tender_1:10,tender_1:11,tender_1:12,tender_1:13,tender_1:14,tender_2:1,tender_2:2,tender_2:3,tender_2:4,tender_2:5,tender_2:6,tender_2:7,tender_2:8,tender_2:9,tender_2:10,tender_2:11,tender_2:12,tender_2:13,tender_2:14,tension_1:1,tension_1:2,tension_1:3,tension_1:4,tension_1:5,tension_1:6,tension_1:7,tension_1:8,tension_1:9,tension_1:10,tension_1:11,tension_1:12,tension_1:13,tension_1:14,tension_2:1,tension_2:2,tension_2:3,tension_2:4,tension_2:5,tension_2:6,tension_2:7,tension_2:8,tension_2:9,tension_2:10,tension_2:11,tension_2:12,tension_2:13,tension_2:14,transcendence_1:1,transcendence_1:2,transcendence_1:3,transcendence_1:4,transcendence_1:5,transcendence_1:6,transcendence_1:7,transcendence_1:8,transcendence_1:9,transcendence_1:10,transcendence_1:11,transcendence_1:12,transcendence_1:13,transcendence_1:14,transcendence_2:1,transcendence_2:2,transcendence_2:3,transcendence_2:4,transcendence_2:5,transcendence_2:6,transcendence_2:7,transcendence_2:8,transcendence_2:9,transcendence_2:10,transcendence_2:11,transcendence_2:12,transcendence_2:13,transcendence_2:14,goldmsi1:1,goldmsi1:2,goldmsi1:3,goldmsi1:4,goldmsi1:5,goldmsi1:6,goldmsi1:7,goldmsi1:8,goldmsi1:9,goldmsi1:10,goldmsi2:1,goldmsi2:2,goldmsi2:3,goldmsi2:4,goldmsi2:5,goldmsi2:6,goldmsi2:7,goldmsi2:8,goldmsi2:9,goldmsi2:10,goldmsi3:1,goldmsi3:2,goldmsi3:3,goldmsi3:4,goldmsi3:5,goldmsi3:6,goldmsi3:7,goldmsi3:8,goldmsi3:9,goldmsi3:10,goldmsi3:11,goldmsi4:1,goldmsi5:1,goldmsi6:1,goldmsi7:1,goldmsi8:1,goldmsi9:1,goldmsi10:1,goldmsi11:1,act_eng:1,perc_abi:1,mus_trai:1,sing_abi:1,emo:1,mus_soph:1,country,TIME_start,TIME_end,TIME_total
s.9cc61262-3d2a-4ee0-9fd6-344a191d7b46.txt,colombia,español,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO, Colombia",2019-06-06-01-02,,
s.a4e4689c-e2ea-46cd-9837-3647b3da7940.txt,Estados Unidos de America,Espanol,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"US, United States",2019-05-24-01-49,,
s.ead6cc6c-83b0-4469-9f12-5a7773e555ea.txt,Italia,italiano,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,4,4,2,4,4,,4,4,2,,4,4,2,2,2,4,4,2,,4,,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,4,2,4,2,4,2,4,2,2,4,,,,,,,,,,,,,,,2,1,2,,2,5,1,,2,4,,4,2,,2,2,2,4,2,5,2,4,2,4,2,4,2,4,,,,,,,,,,,,,,,2,4,2,2,4,2,5,2,4,2,4,2,2,4,2,2,2,5,2,4,2,4,4,4,2,4,2,4,2,4,2,2,2,4,4,4,2,4,2,2,,,2,2,2,4,4,2,2,,4,2,4,2,2,4,2,2,2,4,4,4,,4,4,4,2,,2,4,4,2,4,,2,4,2,4,,4,2,2,2,2,,,,,,,,,,,,,,,4,4,2,2,,,4,,4,4,,2,2,,2,4,2,2,2,2,4,2,4,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES, Spain",2019-06-05-16-01,,
s.a3053f0d-d418-4175-b044-d665fcf65e51.txt,Colombia,Edpañol,56,1,5,5,5,1,1,5,1,1,1,5,1,1,1,1,4,2,2,2,1,5,2,,2,4,,2,1,1,2,2,2,2,,2,,,4,2,2,4,2,1,2,2,2,1,2,1,4,2,2,2,,1,1,1,4,4,4,2,1,1,2,2,2,5,1,1,1,1,2,2,2,4,2,4,2,2,2,4,2,2,2,1,1,1,1,4,2,2,2,4,4,2,2,4,2,1,1,1,1,5,4,4,2,4,2,2,4,5,5,4,1,1,1,2,4,2,4,2,4,2,2,4,2,1,1,2,2,2,4,2,4,2,5,2,,5,5,5,1,1,1,4,4,2,2,4,4,2,4,4,2,1,1,1,1,4,2,2,2,2,2,2,1,2,2,1,1,2,2,2,5,2,4,,4,2,2,4,2,1,1,1,1,2,4,2,4,2,4,2,2,4,2,4,1,1,1,5,4,2,2,4,4,2,4,4,2,1,1,1,1,4,2,4,2,2,2,4,2,2,1,1,1,1,1,,4,1,2,2,4,1,1,4,2,1,2,4,2,2,2,2,4,,,2,2,4,2,5,4,,2,2,1,4,1,2,1,5,2,1,1,1,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,2,4,2,4,2,4,2,4,4,2,1,2,2,2,,4,2,,2,2,2,2,,2,1,3,3,3,4,5,7,5,5,5,5,5,5,5,5,5,5,5,7,5,5,3,6,5,5,3,5,3,5,5,3,7,3,5,2,1,4,4,3,3,34,50,25,30,30,78,"CO, Colombia",2019-05-27-14-47,2019-05-27-15-59,72
s.87934ca5-97b6-4f04-b003-c5ce00750f00.txt,Uruguay,Castellano,31,1,4,,5,1,1,4,,2,1,5,,2,1,1,4,4,,1,1,4,4,,2,4,2,,2,,2,2,2,2,4,2,4,,4,2,,2,2,5,,4,2,2,5,2,5,2,4,2,,,2,4,2,2,2,,2,4,,,2,4,4,5,2,,,4,,2,2,,,4,2,4,,,2,4,2,2,2,4,2,,2,4,,2,,,5,4,2,2,2,5,2,2,2,4,,2,2,2,5,5,2,2,2,,4,2,,2,4,2,,2,2,4,1,,2,,4,2,,2,4,2,,,2,5,2,2,2,,2,4,,4,2,4,,4,,,,,2,2,2,4,,,,4,,4,,4,,4,,2,4,,4,2,4,4,4,4,,4,2,4,2,2,4,2,4,2,4,2,4,,2,5,2,2,2,4,2,2,2,,2,2,,,2,4,2,,2,5,2,2,,1,1,4,,2,,4,2,2,2,4,4,,,2,5,2,4,4,4,5,1,,2,4,4,2,2,2,4,1,,2,4,5,4,4,,1,1,2,,,2,4,2,,2,,2,,2,2,4,,4,,,,,,,4,2,2,2,,4,,,,4,2,4,2,2,,1,2,2,2,4,2,,2,4,2,,,2,4,7,6,3,2,5,6,4,7,6,1,6,6,6,4,7,6,2,6,6,6,6,6,2,6,2,6,4,6,4,4,6,6,4,7,4,6,2,7,5,56,49,30,19,36,72,"ES, Spain",2019-06-04-13-22,2019-06-04-14-24,62
s.5f84e818-25db-4973-8254-5cfba91b9ecb.txt,Colombia,Espanol,32,1,5,,4,1,1,4,,4,1,4,1,2,1,2,4,4,,1,1,,,,1,4,2,,1,,1,4,1,1,,2,4,2,4,4,1,4,2,5,1,2,4,1,4,1,4,,,2,2,4,1,5,2,4,,,1,1,,4,2,5,2,,1,,4,5,,1,1,,5,2,1,4,1,,2,4,1,1,1,5,1,4,1,,1,1,1,5,5,5,1,1,1,5,1,,1,,2,2,2,5,5,5,1,1,1,,4,2,1,1,5,1,,4,2,5,1,4,1,1,4,1,4,1,5,1,,5,5,5,1,4,2,2,1,1,4,,2,4,2,,1,,1,1,1,5,1,4,,1,1,4,1,5,1,5,2,5,,1,4,1,5,1,,4,,4,1,5,1,5,1,1,,,4,2,,4,4,5,5,5,1,1,1,5,1,,2,2,,1,1,5,5,5,4,1,1,4,1,4,1,1,1,4,1,,2,5,1,1,1,4,4,1,1,1,4,1,1,4,4,5,1,1,1,4,2,,1,,5,4,1,,2,5,5,1,5,1,1,,1,1,1,5,1,5,2,5,1,4,,,2,1,4,2,2,2,2,,2,5,1,5,1,2,,,5,,2,,4,,1,4,1,2,1,,,2,2,2,2,,,4,2,5,5,6,4,5,7,6,7,5,7,6,6,6,6,6,4,7,6,5,6,6,3,6,6,6,4,6,6,3,6,4,7,6,3,5,6,6,3,2,2,37,54,36,38,39,95,"CO, Colombia",2019-05-23-22-30,2019-05-23-23-04,34
s.da22ca96-7eee-4a71-85e2-87ed2ec3cec9.txt,España,Español,43,2,5,4,1,4,1,4,1,1,1,4,1,1,1,1,5,,2,1,1,4,1,1,1,1,1,2,1,1,4,5,1,,1,1,4,1,1,1,1,4,1,4,1,1,1,,,1,1,1,4,1,4,4,1,,1,1,1,4,1,5,1,1,1,4,5,5,1,1,1,1,1,4,,5,1,1,4,,4,5,,4,,5,1,5,1,4,1,1,1,1,1,1,1,4,1,1,1,5,2,4,1,1,1,1,1,4,5,5,1,1,1,4,4,,4,1,5,1,4,5,1,5,1,1,1,4,4,2,1,1,4,1,1,5,5,5,1,1,1,4,,1,1,1,1,1,1,,1,,1,1,1,4,1,5,1,1,1,2,1,4,1,4,1,,4,1,5,,5,1,1,1,4,5,1,4,1,1,1,1,4,,4,1,5,1,4,4,1,5,1,1,1,5,1,5,1,1,1,1,1,5,5,5,5,5,1,1,1,4,1,1,1,4,1,2,1,2,1,1,1,,2,1,1,2,4,1,1,2,1,5,1,1,1,5,4,4,1,1,4,1,1,4,1,5,5,1,1,5,1,5,1,2,1,4,4,4,2,1,1,1,1,1,1,,1,1,,1,1,2,1,,1,1,1,4,1,4,1,1,4,1,4,4,2,,1,1,1,4,1,4,1,1,1,1,1,5,1,4,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,1,7,6,7,7,5,7,6,7,7,6,6,7,6,5,4,3,49,57,45,41,42,108,"EU, Europe",2019-06-04-11-43,2019-06-05-08-59,1276
s.ddb0602d-ee17-4483-b347-196eef8d1ac3.txt,España,Castellano,23,1,5,5,5,1,1,5,5,5,5,5,5,2,1,1,5,,,1,1,5,1,5,1,5,5,,1,,1,4,2,1,4,5,4,,5,5,,,1,5,1,1,1,1,5,4,4,,4,1,,2,1,4,,4,,1,1,,,,2,2,,1,1,1,2,4,1,5,,5,2,1,4,4,4,4,1,4,,1,1,5,,5,1,,4,2,,5,5,,1,1,1,5,5,5,1,1,2,1,,5,5,5,4,5,2,2,5,4,5,,5,1,,,1,,4,5,2,1,2,5,5,4,4,,4,,1,5,4,4,4,1,,1,5,5,5,5,4,1,1,,1,1,,4,2,4,,4,4,5,,,1,,5,5,4,1,1,2,5,5,5,5,5,1,1,5,4,5,4,2,,2,5,5,5,,4,,1,5,1,1,1,5,,5,2,,,2,,2,1,2,5,4,,,2,5,,,,4,,2,2,4,1,1,1,2,5,4,1,2,5,1,5,,1,5,1,,4,,,4,4,,5,5,5,,1,5,5,5,2,1,1,5,,4,,5,,,1,,5,5,,1,2,,5,,,4,5,2,1,2,4,5,5,1,4,4,5,4,4,,5,,1,5,,,1,5,5,,1,2,4,4,4,,1,2,6,7,7,2,7,7,7,6,7,3,5,7,7,1,7,7,2,6,5,5,6,7,3,7,1,6,1,7,6,2,7,4,2,3,4,1,3,7,21,56,55,16,23,38,74,"ES, Spain",2019-05-29-11-51,2019-05-29-12-24,33
s.a248959c-3a5d-413e-98be-2c4f19002e02.txt,Colombia,Español,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,4,,2,,4,,,4,2,4,,2,4,,,,2,,2,4,,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,2,,2,2,1,,2,4,4,,,,,,,,,,,,,,,,,2,4,,,,4,,2,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE, Germany",2019-05-22-09-38,,
s.aa322a47-2ae9-4e9e-8d72-fefb148e1a06.txt,Estados Unidos de America,Español ,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"US, United States",2019-05-24-01-37,,
s.f8f4b980-2e0c-48ce-a947-86bb53f8aa3b.txt,Colombia,Español,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO, Colombia",2019-06-06-01-08,,
s.7e755892-d16a-4a22-be59-613ded73b400.txt,España,Castellano,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES, Spain",2019-05-29-16-12,,
s.79b6d854-6a96-447c-a390-215075e4aa9b.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CA, Canada",2019-06-08-22-12,,
s.76dcc17b-3e71-448d-b2a0-873e79e50235.txt,España,Español,29,2,4,2,,1,1,1,1,1,1,5,1,,1,2,4,1,2,,1,5,1,2,2,4,2,5,1,,1,2,1,2,4,4,2,4,5,1,4,5,1,5,1,1,1,,4,1,2,1,5,1,2,5,1,5,1,2,1,2,2,4,1,5,4,2,4,5,1,,2,1,1,4,4,5,1,,4,1,4,5,1,5,1,1,1,5,1,4,1,2,1,1,1,4,5,5,1,1,1,5,1,4,1,,1,1,1,5,5,5,1,1,1,,4,,1,1,5,1,1,5,1,5,1,2,1,1,4,,1,,5,1,2,4,1,5,1,2,1,5,4,2,1,,2,1,1,5,1,5,2,1,1,4,2,5,1,4,2,1,1,5,1,5,1,1,1,,5,1,1,2,4,1,4,5,1,5,1,1,4,1,4,4,2,2,5,1,4,4,1,5,1,1,1,4,2,5,1,4,2,1,1,5,5,5,5,1,2,,1,4,2,2,2,1,2,,1,5,1,1,1,,5,1,,1,,1,1,4,1,5,1,1,1,,4,5,1,2,2,1,,4,5,5,5,1,1,2,1,4,1,1,2,2,1,4,1,5,2,5,4,2,,1,4,1,,2,1,,1,5,1,1,2,1,4,4,2,2,4,1,5,5,1,5,1,1,1,5,4,2,1,1,4,1,,5,1,5,7,2,2,7,7,7,7,7,7,6,7,7,7,5,7,7,4,7,6,7,7,7,7,7,7,7,4,7,7,7,7,3,3,6,1,3,3,3,2,53,63,22,45,36,99,"CA, Canada",2019-06-08-22-12,2019-06-08-22-55,43
s.aa37d40f-77fd-4be0-8b21-56584749a0ca.txt,Colombia,Español,26,2,1,1,1,1,1,,1,1,,1,,,,1,1,1,1,4,4,4,1,,2,1,,5,2,1,1,1,1,1,4,4,2,2,,1,1,4,2,,1,,,1,,1,4,1,4,1,,,1,1,1,1,,1,1,1,4,,2,1,1,,2,2,1,1,1,2,,2,1,1,,1,1,4,,,1,1,1,1,,1,1,1,1,,1,1,1,5,1,1,1,1,1,1,1,,2,1,1,2,2,2,1,1,1,1,1,1,4,1,4,1,,,2,,1,1,1,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,,2,1,4,,1,1,,,,1,1,1,4,4,1,1,4,4,1,1,4,,,1,1,1,1,1,1,4,4,4,2,2,,,,1,1,1,4,,1,1,4,,1,2,4,,,1,,1,1,1,1,5,1,1,5,1,1,4,,1,1,1,4,4,,1,1,4,1,,5,2,4,1,1,1,1,1,1,4,1,2,,1,1,,4,1,,1,1,1,1,4,,4,2,2,,,,1,1,1,1,,1,,1,,1,1,4,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,4,6,1,6,2,2,2,5,6,2,3,1,3,4,2,5,4,2,2,5,3,3,3,5,4,2,1,4,4,2,7,3,1,2,2,1,2,3,2,29,21,14,24,31,51,"CO, Colombia",2019-05-24-06-33,2019-05-24-07-08,35
s.87b37b32-fb93-4f0f-814c-13f9558b004b.txt,colombia,español,48,1,5,,,,1,5,1,4,,4,1,,,1,4,2,2,4,2,5,2,2,4,4,4,5,2,2,,,,,,,,,,,,,,,1,5,4,1,1,1,4,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,4,2,4,2,2,2,4,4,4,4,4,,,,,,,,,,,,,,,1,1,1,5,,4,1,5,4,1,,4,5,5,1,,2,2,4,,4,2,4,1,1,2,1,4,1,1,1,,,2,,4,5,1,4,5,5,5,2,2,2,4,2,,2,2,2,2,2,2,2,2,,1,1,5,4,4,1,4,,,,5,5,5,1,,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,5,2,4,2,2,,,,1,1,1,5,5,5,1,4,5,1,4,5,5,5,1,1,1,,,,,,,,,2,2,2,2,2,2,1,2,2,4,,4,2,2,2,2,2,1,2,2,4,4,,1,1,5,1,4,,1,5,1,1,1,5,,5,1,,,,4,4,,4,2,2,2,,,4,1,,,,,,,,1,,2,1,4,,,2,4,2,2,2,2,2,2,2,2,,,4,2,2,,,,4,1,5,4,6,2,5,5,7,7,4,7,2,4,6,6,3,6,7,4,5,6,7,2,5,2,6,6,6,1,2,2,2,7,1,1,5,1,1,1,7,1,38,46,9,28,40,65,"CL, Chile",2019-05-23-16-04,2019-05-23-18-06,122
s.2135fbae-a4d0-4e07-89f6-56dfb7d97087.txt,Francia,Francés,40,2,,,,2,1,4,,1,1,4,,1,1,,,,,2,1,4,,,,4,,2,1,,4,2,2,4,2,4,4,,4,4,5,4,1,5,4,4,,2,1,,5,,4,4,4,,1,4,1,4,4,1,1,4,,5,2,4,4,2,1,,,1,2,,2,4,2,2,,4,2,,1,5,1,1,1,4,2,4,1,1,1,1,1,2,1,5,1,1,1,5,2,,1,,,2,1,,2,5,1,1,1,4,4,2,1,1,4,1,1,2,1,5,,,,4,,,4,2,5,1,5,,1,5,1,1,1,2,,4,2,,,2,2,2,1,5,4,4,2,4,1,,2,,,4,2,2,1,5,,,,,,,2,4,4,2,5,4,1,2,2,2,4,1,2,1,5,,,,,1,1,5,,,,4,1,4,,,,4,,4,5,5,1,1,1,5,2,4,1,2,2,,2,1,4,,1,1,1,4,5,,1,1,,1,,2,1,5,1,1,1,4,2,2,1,1,2,1,1,2,1,5,1,1,2,2,1,4,1,1,,4,1,2,1,5,4,,2,,2,4,2,4,,5,4,,1,,2,2,4,2,2,,4,2,2,4,2,2,1,5,,,,4,2,4,2,,4,1,2,,1,5,3,6,2,5,6,7,6,7,7,5,6,6,7,4,6,7,7,7,6,5,5,7,7,7,2,6,1,6,5,2,7,5,4,7,1,1,2,4,4,47,59,18,32,38,83,"ES, Spain",2019-05-23-10-44,2019-05-23-11-15,31
s.7fcbeb44-40f8-42ae-8f44-ac233b0c79b2.txt,Colombia,Español,43,1,,1,2,,1,5,1,1,1,4,1,2,2,,1,1,1,2,1,5,1,1,1,2,1,4,2,,1,1,1,1,1,1,2,1,1,1,1,2,1,5,1,,1,1,4,1,4,1,,1,1,1,1,5,1,1,1,4,1,1,1,,1,5,1,,1,,1,2,1,,1,,2,2,1,2,1,2,2,5,1,1,1,4,1,1,1,1,1,1,1,,4,5,1,1,1,5,1,2,1,1,1,2,1,4,5,5,1,1,1,1,4,1,1,1,4,1,1,,2,5,1,2,1,1,4,1,2,1,4,1,1,4,5,5,1,1,1,,1,1,1,1,2,1,1,,1,5,2,1,1,4,1,4,1,1,1,,1,4,2,5,1,,1,1,4,1,,1,1,2,2,4,1,5,1,,1,1,,1,4,1,,1,1,1,1,5,1,1,1,5,1,1,1,1,1,2,1,5,5,5,1,1,1,4,1,,1,1,1,,1,1,,5,1,1,1,2,5,1,1,1,4,1,1,4,5,5,1,1,1,4,1,,1,1,1,2,1,2,,5,,1,1,5,1,4,1,1,1,,1,4,2,5,1,4,1,2,1,1,4,1,1,,1,1,2,5,1,1,1,2,2,2,1,1,,1,1,2,,5,1,1,1,,1,2,1,1,1,1,1,2,1,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,1,7,7,7,6,7,7,7,7,6,5,4,5,5,4,4,4,57,57,38,47,42,111,"CO, Colombia",2019-06-07-20-52,2019-06-07-21-15,23
s.f81122a6-e366-495b-a839-8ccc1922a0b1.txt,Colombia ,Español ,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CO, Colombia",2019-06-21-03-04,,
